name,ida_name,name_a,toggle_type,all_envs_match_s,class_s,code_owner_s,computed_status_edge_s,computed_status_prod_s,computed_status_stage_s,module_s,newest_modified_s,note_s,oldest_created_s,creation_date_a,default_a,description_a,implementation_a,line_number_a,source_file_a,target_removal_date_a,tickets_a,url_a,use_cases_a,warning_a
courseware.microfrontend_course_team_preview,lms,,waffle_flags,,,,both,,,,,,,,,,,,,,,,,
courseware.optimized_render_xblock,lms,courseware.optimized_render_xblock,waffle_flags,,,,,on,,,2021-02-11 21:36:58,,2021-02-11 19:53:11,2021-02-09,False,"Waffle flag that determines whether we speed up the render_xblock for browsers by
   removing unnecessary JavaScript and CSS. It is possible that this could introduce edge cases with content
   that relies on these assets, so being a CourseWaffleFlag will give us the flexibility to exempt courses
   from these optimizations.",CourseWaffleFlag,"[72, 72, 72, 72, 72, 72, 72]",lms/djangoapps/courseware/toggles.py,2021-05-01,,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/courseware/toggles.py#L72-L72,['temporary'],
courseware.proctoring_improvements,lms,,waffle_flags,True,,,,both,both,,2021-02-02 12:51:49,,2020-12-09 21:48:54,,,,,,,,,,,
courseware.redirect_to_microfrontend,lms,,waffle_flags,True,,,,both,both,,,,,,,,,,,,,,,
courseware.streak_discount_enabled,lms,,waffle_flags,False,,,,both,on,,2021-10-25 14:11:02,,2021-09-02 15:35:37,,,,,,,,,,,
courseware.use_legacy_frontend,lms,,waffle_flags,,,,both,,,,,,,,,,,,,,,,,
courseware_tabs.enable_dates_tab,lms,,waffle_flags,,,,,,on,,2020-02-25 19:35:20,,2020-02-25 18:18:57,,,,,,,,,,,
credentials.student_records,lms,,waffle_flags,True,,,,on,on,,2018-08-03 16:56:26,"A temporary feature toggle for the in-development Student Records work being done by the Learner <3 team, A temporary feature toggle for the in-development Student Records work being done by the Learner <3 team",2018-05-14 17:52:29,,,,,,,,,,,
credentials.use_learner_record_mfe,lms,credentials.use_learner_record_mfe,waffle_switches,False,WaffleSwitch,content-aperture,off,on,on,openedx.core.djangoapps.credentials.config,2022-12-16 21:04:55,,2022-10-21 13:40:10,2022-09-07,False,"This toggle will inform the Program Dashboard to route to the Learner Record MFE over the
     legacy frontend of the Credentials IDA.",WaffleSwitch,"[10, 10, 10, 10, 10, 10]",openedx/core/djangoapps/credentials/config.py,,,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/credentials/config.py#L10-L10,['open_edx'],
discount_experiment_AA759,lms,,waffle_flags,,,,,off,,,,,,,,,,,,,,,,
discount_experiment_AA759.1,lms,,waffle_flags,,,,,off,,,,,,,,,,,,,,,,
discounts.enable_discounting,lms,discounts.enable_discounting,waffle_flags,True,,,,on,on,,2020-01-10 16:37:52,,2019-05-16 17:43:14,2019-4-16,False,Toggle discounts always being disabled,WaffleFlag,"[31, 31, 31, 31, 31, 31, 31, 31, 31]",openedx/features/discounts/applicability.py,None,REVEM-282,https://github.com/openedx/edx-platform/blob/master/openedx/features/discounts/applicability.py#L31-L31,['temporary'],This temporary feature toggle does not have a target removal date.
discussions.enable_discussions_mfe,lms,discussions.enable_discussions_mfe,waffle_flags,False,,,on,both,on,,2022-10-19 10:49:25,,2022-01-28 13:02:14,2021-11-05,False,Waffle flag to use the new MFE experience for discussions in the course tab,CourseWaffleFlag,"[7, 7, 7, 7, 7, 7, 7]",lms/djangoapps/discussion/toggles.py,2022-12-05,,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/discussion/toggles.py#L7-L7,"['temporary', 'open_edx']",
discussions.enable_discussions_mfe_for_everyone,lms,,waffle_flags,,,,,,on,,2022-04-25 07:35:34,,2022-04-25 07:35:22,,,,,,,,,,,
discussions.enable_learners_stats,lms,discussions.enable_learners_stats,waffle_flags,True,,,on,on,on,,2022-10-19 08:25:22,,2022-08-12 15:04:20,2022-08-12,False,Waffle flag to enable learners stats,CourseWaffleFlag,"[9, 9, 9, 9, 9, 9, 9, 9, 9]",lms/djangoapps/discussion/config/waffle.py,2022-10-02,INF-444,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/discussion/config/waffle.py#L9-L9,"['temporary', 'open_edx']","When the flag is ON, API will return learners stats with original values."
discussions.enable_learners_tab_in_discussions_mfe,lms,discussions.enable_learners_tab_in_discussions_mfe,waffle_flags,True,,,on,on,on,,2022-10-19 08:23:40,,2022-04-21 10:45:34,2022-02-21,False,Waffle flag to enable learners tab in the new MFE experience for discussions,CourseWaffleFlag,"[16, 16, 16, 16, 16, 16, 16]",lms/djangoapps/discussion/toggles.py,2022-05-21,,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/discussion/toggles.py#L16-L16,"['temporary', 'open_edx']",
discussions.enable_moderation_reason_codes,lms,discussions.enable_moderation_reason_codes,waffle_flags,True,,,on,on,on,,2022-10-19 08:23:10,,2022-04-05 10:59:01,2022-02-22,False,Waffle flag to toggle support for the new edit and post close reason codes,CourseWaffleFlag,"[27, 27, 27, 27, 27, 27, 27]",lms/djangoapps/discussion/toggles.py,2022-09-22,,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/discussion/toggles.py#L27-L27,"['temporary', 'open_edx']",
discussions.enable_new_structure_discussions,lms,discussions.enable_new_structure_discussions,waffle_flags,False,,,,both,on,,2022-11-18 12:44:22,,2022-05-20 07:41:46,2022-02-22,False,Waffle flag to toggle on the new structure for in context discussions,CourseWaffleFlag,"[36, 36, 36, 36, 36, 36, 36]",openedx/core/djangoapps/discussions/config/waffle.py,2022-12-22,,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/discussions/config/waffle.py#L36-L36,"['temporary', 'open_edx']",
discussions.enable_reported_content_email_notifications,lms,discussions.enable_reported_content_email_notifications,waffle_flags,True,,,,on,on,,2022-11-29 13:19:04,Flag to enable/disable reported content email notifications for discussions.,2022-04-13 14:38:54,2022-03-08,False,Waffle flag to toggle email notifications for reported content for moderators,CourseWaffleFlag,"[38, 38, 38, 38, 38, 38, 38]",lms/djangoapps/discussion/toggles.py,2022-12-31,,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/discussion/toggles.py#L38-L38,"['temporary', 'open_edx']",
discussions.enable_view_mfe_in_iframe,lms,,waffle_flags,False,,,on,on,off,,2022-09-14 06:53:30,"Flag to enable new discussions MFE experience within an iframe, Flag to enable new discussions MFE experience within an iframe",2022-08-03 10:30:06,,,,,,,,,,,
discussions.forum_response_notifications,lms,,waffle_switches,True,,,,on,on,,2017-11-28 15:50:38,,2017-11-14 19:02:27,,,,,,,,,,,
discussions.override_discussion_legacy_settings,lms,discussions.override_discussion_legacy_settings,waffle_flags,,,,,both,,,2022-02-17 10:49:46,"(Multiple issues reported for discussion blackout dates - edx-infinity team)
A ticket came in which included many instances of the course where the course team has incorrectly set up course discussion blackout dates. In order to fix all those instances, course teams either have to update their blackout dates from the old UI or use course authoring MFE.

By enabling this waffle flag we are giving course teams an option to verify what they have entered and what were the instructions to add a new discussion blackout date. 

https://openedx.atlassian.net/browse/TNL-9374",2021-12-09 08:39:52,2021-06-15,False,Waffle flag to override visibility of discussion settings for legacy experience.,CourseWaffleFlag,"[9, 9, 9, 9, 9, 9, 9, 9, 9]",openedx/core/djangoapps/discussions/config/waffle.py,2021-12-31,TNL-8389,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/discussions/config/waffle.py#L9-L9,"['temporary', 'open_edx']","When the flag is ON, the discussion settings will be available on legacy experience."
discussions.pages_and_resources_mfe,lms,discussions.pages_and_resources_mfe,waffle_flags,True,,,on,on,on,,2021-10-26 16:38:35,"infinity:  TNL-8846
Release v1.5
26th Oct 21

infinity/TNL-8443: New discussion experience.
Aug 17th 2021:
Disabled flag for staff / added infinity, marco, jfay, jristau",2021-06-28 16:34:27,2021-05-24,False,Waffle flag to enable new Pages and Resources experience for course.,CourseWaffleFlag,"[23, 23, 23, 23, 23, 23, 23, 23, 23]",openedx/core/djangoapps/discussions/config/waffle.py,2021-12-31,TNL-7791,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/discussions/config/waffle.py#L23-L23,"['temporary', 'open_edx']","When the flag is ON, the new experience for Pages and Resources will be enabled."
discussions.send_notifications_for_course,lms,,waffle_flags,False,,,,on,both,,2017-12-04 20:50:31,,2017-12-04 20:50:07,,,,,,,,,,,
dynamic_pacing.studio_course_update,lms,,waffle_switches,True,,,,on,on,,2017-11-07 17:58:27,,2017-11-06 22:19:30,,,,,,,,,,,
edx-when-enabled,lms,,waffle_flags,,,,,,on,,2019-05-15 18:22:28,,2019-05-15 18:21:57,,,,,,,,,,,
edx-when:course-v1:edX+StageProctortrack+2019,lms,,waffle_flags,,,,,,on,,2019-04-30 18:19:14,,2019-04-30 18:18:32,,,,,,,,,,,
edx_proctoring.onboarding_profile_instructor_dashboard_api,lms,,waffle_switches,False,,,,off,on,,2022-01-26 17:59:25,,2021-06-25 17:16:34,,,,,,,,,,,
edx_proctoring.reds_api_redirect,lms,,waffle_switches,True,,,,on,on,,2021-10-14 12:20:56,,2021-10-13 21:07:06,,,,,,,,,,,
edx_proctoring.rpnowv4_flow,lms,,waffle_switches,True,,,,on,on,,2019-07-25 14:24:44,"When state is active, all RPNow proctored exams (i.e. those with backend null/""software_secure"") will have a slightly altered learner flow. These flow changes are motivated by the fact that RPNow v4 doesn't cache its video to disk, and thus that we need to lock the learner out of their exam session if their connection to PSI's servers drop. The flow changes are such that the learner can only view their exam from within PSI's secure browser, which closes automatically in the network failure condition.",2019-05-22 20:59:08,,,,,,,,,,,
edx_search.default_elastic_search,lms,,waffle_switches,True,,,,off,off,,2022-07-12 17:01:13,"TNL-9899.
This switch will set the search to default to ElasticSearch when no search engine is found. This should be turned on before attempting to test OpenSearch., TNL-9899.
This switch will set the search to default to ElasticSearch when no search engine is found. This should be turned on before attempting to test OpenSearch.",2022-07-11 06:27:31,,,,,,,,,,,
effort_estimation.disabled,lms,effort_estimation.disabled,waffle_flags,True,,,on,on,on,,2022-04-21 13:24:46,"Flag created to match prod., Flag created to match prod., Turned off while we evaluate its future. Lots of courses could not be estimated due to missing video duraitons or offline components like bootcamps which we can't automatically measure. Engage Squad owns this feature.",2022-04-21 13:19:50,2021-07-27,False,"If effort estimations are confusing for a given course (e.g. the course team has added manual
   estimates), you can turn them off case by case here.",CourseWaffleFlag,"[10, 10, 10, 10, 10, 10]",openedx/features/effort_estimation/toggles.py,,,https://github.com/openedx/edx-platform/blob/master/openedx/features/effort_estimation/toggles.py#L10-L10,['opt_out'],
effort_estimation.location,lms,,waffle_flags,,,,,both,,,,,,,,,,,,,,,,
enable_checklists_quality,lms,,waffle_flags,,,,,both,,,,,,,,,,,,,,,,
enable_mobile_course_ui,lms,,waffle_switches,,,,,,on,,2020-02-12 19:46:46,,2020-02-12 19:46:10,,,,,,,,,,,
enable_secondary_email_feature,lms,,waffle_switches,True,,,,on,on,,2019-03-15 16:47:08,,2019-02-06 16:22:02,,,,,,,,,,,
enterprise.enterprise_header_links,lms,,waffle_flags,True,,,,on,on,,2020-08-11 18:04:54,,2020-07-30 16:34:08,,,,,,,,,,,
experiments.add_dashboard_info,lms,experiments.add_dashboard_info,waffle_flags,,,,,,,,,,,2019-3-28,False,Toggle for adding info about each course to the dashboard metadata,WaffleFlag,"[44, 44, 44, 44, 44, 44, 44, 44, 44]",lms/djangoapps/experiments/utils.py,None,REVEM-118,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/experiments/utils.py#L44-L44,['temporary'],This temporary feature toggle does not have a target removal date.
experiments.add_programs,lms,experiments.add_programs,waffle_flags,,,,,,,,,,,2019-2-25,False,Toggle for adding the current course's program information to user metadata,WaffleFlag,"[29, 29, 29, 29, 29, 29, 29, 29, 29]",lms/djangoapps/experiments/utils.py,None,"REVEM-63, REVEM-198",https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/experiments/utils.py#L29-L29,['temporary'],This temporary feature toggle does not have a target removal date.
experiments.add_upsell_tracking,lms,experiments.add_upsell_tracking,waffle_flags,True,,,,on,on,,2020-07-21 20:06:07,,2020-07-09 13:33:25,2020-7-7,False,Make sure upsell tracking JS works as expected.,WaffleFlag,"[56, 56, 56, 56, 56, 56, 56, 56, 56]",lms/djangoapps/experiments/utils.py,None,REV-1205,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/experiments/utils.py#L56-L56,['temporary'],This temporary feature toggle does not have a target removal date.
experiments.mobile_upsell_rev934,lms,experiments.mobile_upsell_rev934,waffle_flags,True,,,,on,on,,2019-10-25 15:56:10,,2019-09-16 13:50:10,2019-09-05,False,Toggle mobile upsell enabled,WaffleFlag,"[27, 27, 27, 27, 27, 27, 27, 27, 27]",lms/djangoapps/experiments/views_custom.py,None,REV-934,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/experiments/views_custom.py#L27-L27,['temporary'],This temporary feature toggle does not have a target removal date.
export_course_metadata,lms,export_course_metadata,waffle_flags,,,,,,,,,,,2021-03-01,False,Export of course metadata (initially to s3 for use by braze),WaffleFlag,"[7, 7, 7, 7, 7, 7, 7, 7]",cms/djangoapps/export_course_metadata/toggles.py,None,AA-461,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/export_course_metadata/toggles.py#L7-L7,['temporary'],
first_purchase_offer_banner.display,lms,,waffle_flags,True,,,,on,on,,2019-05-30 13:50:29,,2019-05-15 14:45:36,,,,,,,,,,,
get-multitenant-programs,lms,,waffle_switches,True,,,,on,on,,2017-07-27 14:59:43,,2017-07-06 19:10:18,,,,,,,,,,,
grades.MATERIAL_RECOMPUTE_ONLY,lms,,waffle_flags,True,,,,on,on,,2020-07-22 17:36:28,"When this flag is on, only material changes in grading policy will trigger grade recalculation. Immaterial changes - that DON'T trigger recalculation anymore - are:
Assignment type Name changed
Abbreviation changed",2020-07-22 14:56:25,,,,,,,,,,,
grades.assume_zero_grade_if_absent,lms,,waffle_switches,True,,,on,on,on,,2017-07-26 15:27:06,,2017-05-10 23:17:15,,,,,,,,,,,
grades.bulk_management,lms,grades.bulk_management,waffle_flags,True,,,,both,both,,2021-08-03 16:55:24,,2019-10-02 14:25:23,2019-08-20,False,"When enabled, bulk features are visible for management in masters course. As far
   as we understand, this feature is now unused and obsolete.",CourseWaffleFlag,"[65, 65, 65, 65, 65, 65, 65]",lms/djangoapps/grades/config/waffle.py,,https://github.com/openedx/edx-platform/pull/21389,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/grades/config/waffle.py#L65-L65,['open_edx'],
grades.disable_regrade_on_policy_change,lms,grades.disable_regrade_on_policy_change,waffle_switches,True,WaffleSwitch,content-aurora,off,off,off,lms.djangoapps.grades.config.waffle,2017-10-17 14:07:30,,2017-09-28 17:05:38,2017-08-03,False,"When enabled, a change in grading policy will not trigger re-grading.",WaffleSwitch,"[17, 17, 17, 17, 17, 17, 17]",lms/djangoapps/grades/config/waffle.py,,https://github.com/openedx/edx-platform/pull/15733,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/grades/config/waffle.py#L17-L17,['open_edx'],
grades.enforce_freeze_grade_after_course_end,lms,,waffle_flags,False,,,on,both,on,,2020-06-23 20:48:18,,2020-06-23 20:23:11,,,,,,,,,,,
grades.rejected_exam_overrides_grade,lms,grades.rejected_exam_overrides_grade,waffle_flags,True,,,on,on,on,,2020-06-23 20:48:18,,2020-06-23 20:23:11,2018-10-01,False,"When enabled, grades can no longer be updated 30 days after a course has ended. Note that this
   is only valid for courses which actually have an end date.",CourseWaffleFlag,"[40, 40, 40, 40, 40, 40, 40]",lms/djangoapps/grades/config/waffle.py,,https://github.com/openedx/edx-platform/pull/19026,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/grades/config/waffle.py#L40-L40,['open_edx'],
grades.writable_gradebook,lms,grades.writable_gradebook,waffle_flags,True,,,on,on,on,,2020-06-23 20:48:11,,2019-02-06 18:52:02,2018-10-03,False,"When enabled, add GET/POST endpoints for updating gradebook entries in bulk. Also, a link to
   the writable gradebook is added to the instructor dashboard.",CourseWaffleFlag,"[53, 53, 53, 53, 53, 53, 53, 53]",lms/djangoapps/grades/config/waffle.py,,https://github.com/openedx/edx-platform/pull/19054,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/grades/config/waffle.py#L53-L53,['open_edx'],Enabling this requires that the `WRITABLE_GRADEBOOK_URL` setting be properly defined.
grades.write_only_if_engaged,lms,,waffle_switches,True,,,on,on,on,,2017-05-05 14:24:31,"TNL-6904, TNL-6904
, EDUCATOR-258",2017-04-24 16:59:09,,,,,,,,,,,
instructor.enable_data_download_v2,lms,instructor.enable_data_download_v2,waffle_flags,,,,,,,,,,,2020-07-8,False,instructor,WaffleFlag,"[11, 11, 11, 11, 11, 11, 11]",lms/djangoapps/instructor/toggles.py,,PROD-1309,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/instructor/toggles.py#L11-L11,['open_edx'],
instructor.researcher,lms,,waffle_flags,True,,,on,on,,,2020-02-04 18:01:59,,2020-02-03 22:52:12,,,,,,,,,,,
instructor_task.generate_grade_report_for_verified_only,lms,,waffle_switches,False,,,,off,on,,2021-01-22 14:03:06,"Run grading tasks only for verified learners and skip audit/honor learners.
PROD-968
CR-3194",2020-02-04 09:03:57,,,,,,,,,,,
instructor_task.generate_problem_grade_report_verified_only,lms,,waffle_flags,True,,,both,both,,,,,,,,,,,,,,,,
instructor_task.optimize_get_learners_for_course,lms,,waffle_switches,False,WaffleSwitch,content-tnl,off,on,off,lms.djangoapps.instructor_task.config.waffle,2018-11-27 11:47:26,EDUCATOR-3483: CS50 Grade Report memory usage,2018-11-27 11:46:41,,,,,,,,,,,
instructor_task.use_on_disk_grade_reporting,lms,instructor_task.use_on_disk_grade_reporting,waffle_flags,,,,,both,,,,,,2022-12-01,False,"When generating grade reports, write chunks to disk to avoid out of memory errors.",CourseWaffleFlag,"[27, 27, 27, 27, 27, 27, 27, 27]",lms/djangoapps/instructor_task/config/waffle.py,2022-01-10,AU-926,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/instructor_task/config/waffle.py#L27-L27,['temporary'],
ip.legacy,lms,ip.legacy,waffle_switches,True,WaffleSwitch,openedx-arch-bom,off,off,off,openedx.core.djangoapps.util.legacy_ip,2022-08-30 13:58:44,openedx.core.djangoapps.util.ip.USE_LEGACY_IP -- emergency/rollout switch to restore legacy IP determination. (Temporary switch.),2022-03-25 16:05:32,2022-03-24,False,"Emergency switch to revert to use an older, less secure method for
   IP determination (instead of the newer, safer code in ``edx_django_utils.ip``).
   When enabled, instructs switch's callers to revert to using the *leftmost*
   IP from the X-Forwarded-For header. When disabled (the default), callers should use the new
   code path for IP determination, which has callers retrieve the entire external chain or pick
   the leftmost or rightmost IP from it. The construction of the external chain is configurable
   via ``CLOSEST_CLIENT_IP_FROM_HEADERS``.
     This toggle, as well as any other legacy IP references, should be deleted (in the off
   position) when the new IP code is well-tested and all IP-reliant code has been switched over
   to using ``edx_django_utils.ip``.",WaffleSwitch,"[15, 15, 15, 15, 15, 15, 15, 15, 15]",openedx/core/djangoapps/util/legacy_ip.py,2023-01-01,https://2u-internal.atlassian.net/browse/ARCHBOM-2056 (internal only),https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/util/legacy_ip.py#L15-L15,['temporary'],"This switch does not globally control handling of IP addresses; it only
   affects code that is explicitly querying the switch and using ``get_legacy_ip``."
journals.enable_journal_integration,lms,,waffle_switches,,,,,,on,,2018-10-10 19:27:00,,2018-10-10 19:26:49,,,,,,,,,,,
learner_analytics.enable_dashboard_tab,lms,,waffle_flags,True,,,,on,on,,2018-02-06 20:58:51,,2018-01-17 21:14:04,,,,,,,,,,,
learner_analytics.include_upsell_modal,lms,,waffle_flags,True,,,,on,on,,2018-01-31 16:37:23,,2018-01-31 16:27:33,,,,,,,,,,,
learner_dashboard.enable_masters_program_tab_view,lms,learner_dashboard.enable_masters_program_tab_view,waffle_flags,True,,,,on,on,,2022-02-16 12:08:00,,2021-12-27 13:06:49,2021-10-19,False,"Waffle flag to enable new Masters Program discussion experience for masters program.
    This flag is used to decide weather we need to render master program data in ""tab"" view or simple view.
    In the new tab view, we have tabs like ""journey"", ""live"", ""discussions""",WaffleFlag,"[25, 25, 25, 25, 25, 25, 25, 25, 25]",lms/djangoapps/learner_dashboard/config/waffle.py,2021-12-31,TNL-8434,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/learner_dashboard/config/waffle.py#L25-L25,"['temporary', 'open_edx']","When the flag is ON, the new tabbed experience for Master Program Page will be enabled."
learner_dashboard.enable_program_discussions,lms,,waffle_flags,,,,,,both,,2021-09-03 07:27:07,,2021-09-03 07:26:25,,,,,,,,,,,
learner_dashboard.enable_program_tab_view,lms,learner_dashboard.enable_program_tab_view,waffle_flags,True,,,,on,on,,2022-02-16 12:07:42,,2021-11-19 06:59:13,2021-08-25,False,"Waffle flag to enable new Program discussion experience in tab view for course.
    This flag is used to decide weather we need to render program data in ""tab"" view or simple view.
    In the new tab view, we have tabs like ""journey"", ""live"", ""discussions""",WaffleFlag,"[8, 8, 8, 8, 8, 8, 8, 8, 8]",lms/djangoapps/learner_dashboard/config/waffle.py,2021-12-31,TNL-8434,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/learner_dashboard/config/waffle.py#L8-L8,"['temporary', 'open_edx']","When the flag is ON, the new experience for Program discussions will be enabled."
learner_home_mfe.enable_learner_home_amplitude_recommendations,lms,learner_home_mfe.enable_learner_home_amplitude_recommendations,waffle_flags,,,,,on,,,2022-11-08 15:31:18,Enables the recommendation panel on learner home MFE,2022-11-08 15:30:51,2022-10-28,False,Waffle flag to enable to recommendation panel on learner home mfe,WaffleFlag,"[32, 32, 32, 32, 32, 32, 32, 32, 32]",lms/djangoapps/learner_home/waffle.py,None,VAN-1138,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/learner_home/waffle.py#L32-L32,['temporary'],None
learner_home_mfe.enabled,lms,learner_home_mfe.enabled,waffle_flags,True,,,,both,both,,2022-12-15 17:33:11,"Owned by Aurora Squad - Flag for state management between edx-platform Learner Dashboard and the Learner Home MFE for displaying courses for a Learner., Owned by Aurora Squad - Flag for state management between edx-platform Learner Dashboard and the Learner Home MFE for displaying courses for a Learner.",2022-10-19 20:43:04,2022-10-11,False,Waffle flag to enable to redirect user to learner home mfe,WaffleFlag,"[13, 13, 13, 13, 13, 13, 13]",lms/djangoapps/learner_home/waffle.py,,AU-879,https://github.com/openedx/edx-platform/blob/master/lms/djangoapps/learner_home/waffle.py#L13-L13,['open_edx'],
learner_pathway_progress.enable_pathway_progress_update,lms,,waffle_switches,False,WaffleSwitch,enterprise-markhors,off,on,on,learner_pathway_progress.waffle,2022-07-18 06:05:34,,2022-07-14 08:15:16,,,,,,,,,,,
learner_profile.redirect_to_microfrontend,lms,learner_profile.redirect_to_microfrontend,waffle_flags,True,,,,both,both,,2019-05-01 21:49:09,"Arch Team uses cases #1 (incremental rollout) and #5 (beta testing) for the new Profile micro-frontend., Arch Team uses cases #1 (incremental rollout) and #8 (open edX) for the new Profile micro-frontend.",2019-03-04 14:56:39,2019-02-19,False,Supports staged rollout of a new micro-frontend-based implementation of the profile page.,WaffleFlag,"[12, 12, 12, 12, 12, 12, 12, 12, 12]",openedx/features/learner_profile/toggles.py,2020-12-31,DEPR-17,https://github.com/openedx/edx-platform/blob/master/openedx/features/learner_profile/toggles.py#L12-L12,"['temporary', 'open_edx']",Also set settings.PROFILE_MICROFRONTEND_URL and site's ENABLE_PROFILE_MICROFRONTEND.
learner_profile.show_achievements,lms,,waffle_flags,,,,on,,,,2017-09-07 16:02:03,,2017-09-05 17:01:49,,,,,,,,,,,
learning_sequences.use_for_outlines,lms,,waffle_flags,,,,,both,,,,,,,,,,,,,,,,
local_currency,lms,,waffle_switches,,,,,,on,,2017-10-24 16:00:15,,2017-10-24 16:00:10,,,,,,,,,,,
lti_consumer.enable_database_config,lms,,waffle_flags,,,,,,both,,2022-07-27 13:58:38,,2022-07-20 15:15:32,,,,,,,,,,,
lti_consumer.enable_external_user_id_1p1_launches,lms,,waffle_flags,True,,,,both,both,,2022-11-21 20:21:03,,2022-11-21 17:55:27,,,,,,,,,,,
mock.flag,credentials,,waffle_flags,True,WaffleFlag,platform-arch,,off,off,mock.core.djangoapps.fake,,,,,,,,,,,,,,
monitoring_utils.enable_memory_middleware,lms,,waffle_switches,,,,,off,,,2017-06-15 18:54:45,,2017-05-19 17:32:56,,,,,,,,,,,
name_affirmation.verified_name,lms,,waffle_flags,True,,,,on,on,,2021-10-27 13:41:16,,2021-09-15 17:50:57,,,,,,,,,,,
new_core_editors.use_new_problem_editor,lms,new_core_editors.use_new_problem_editor,waffle_flags,,,,,,,,,,,2021-12-1,False,This flag enables the use of the new core problem xblock editor,WaffleFlag,"[125, 125, 125, 125, 125, 125, 125, 125, 125]",cms/djangoapps/contentstore/toggles.py,2022-1-30,TNL-9306,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/toggles.py#L125-L125,['temporary'],
new_core_editors.use_new_text_editor,lms,new_core_editors.use_new_text_editor,waffle_flags,True,,,on,on,on,,2022-08-10 16:29:55,,2022-01-27 19:32:49,2021-12-1,False,This flag enables the use of the new core text xblock editor,WaffleFlag,"[87, 87, 87, 87, 87, 87, 87, 87, 87]",cms/djangoapps/contentstore/toggles.py,2022-1-30,TNL-9306,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/toggles.py#L87-L87,['temporary'],
new_core_editors.use_new_video_editor,lms,new_core_editors.use_new_video_editor,waffle_flags,True,,,on,on,on,,2022-12-05 19:00:43,,2022-09-09 17:50:36,2021-12-1,False,This flag enables the use of the new core video xblock editor,WaffleFlag,"[106, 106, 106, 106, 106, 106, 106, 106, 106]",cms/djangoapps/contentstore/toggles.py,2022-1-30,TNL-9306,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/toggles.py#L106-L106,['temporary'],
notices.enable_notices,lms,,waffle_flags,,,,,on,,,2021-11-16 21:31:04,,2021-10-26 19:27:20,,,,,,,,,,,
oauth_dispatch.disable_jwt_for_mobile,lms,,waffle_switches,True,WaffleSwitch,openedx-arch-bom,off,off,off,openedx.core.djangoapps.oauth_dispatch.toggles,2022-11-17 12:26:34,,2022-10-26 13:50:19,,,,,,,,,,,
open_edx_util.display_maintenance_warning,lms,open_edx_util.display_maintenance_warning,waffle_switches,True,WaffleSwitch,openedx-arch-bom,off,off,off,openedx.core.djangoapps.util.waffle,2018-03-26 19:51:41,Django 1.11 maintenance window,2018-03-22 21:07:36,2018-03-20,False,"Displays the maintenance warning, when active.",WaffleSwitch,"[8, 8, 8, 8, 8, 8, 8]",openedx/core/djangoapps/util/waffle.py,,https://github.com/openedx/edx-platform/pull/17735,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/util/waffle.py#L8-L8,['opt_in'],
openresponseassessment.all_files_urls,lms,,waffle_flags,,,,,both,,,,,,,,,,,,,,,,
openresponseassessment.enhanced_staff_grader,lms,,waffle_flags,True,,,,both,both,,2022-05-12 14:55:18,"Owned by the Aurora squad.

Flag for enabling ESG/ ORA Staff Grading experience.  Use to have rich on-platform grading for ORAs with a staff grading workflow",2022-02-25 19:41:36,,,,,,,,,,,
openresponseassessment.rubric_reuse,lms,,waffle_flags,True,,,on,on,on,,2022-03-08 19:33:03,,2021-08-31 20:41:40,,,,,,,,,,,
openresponseassessment.team_submissions,lms,,waffle_flags,True,,,on,on,on,,2022-03-08 19:32:51,,2020-06-03 18:50:50,,,,,,,,,,,
openresponseassessment.user_state_upload_data,lms,,waffle_flags,,,,,both,,,,,,,,,,,,,,,,
